title,url,processor Type,Generation,Price
"Apple Macbook Pro (Late 2023) Apple M3 Pro 18GB RAM, 512GB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-pro-18gb-ram-512gb-ssd-16.2-inch-liquid-retina-xdr-display-space-black-laptop, Apple M3, Not Applicable,"Tk 380,000 (Estimated)"
"Apple Macbook Pro (Late 2023) Apple M3 Pro 18GB RAM, 512GB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-pro-18gb-ram-512gb-ssd-16.2-inch-liquid-retina-xdr-display-silver-laptop, Apple M3, Not Applicable,"Tk 380,000 (Estimated)"
Microsoft Surface Laptop Studio Intel Core i7 11370H 32GB RAM 2TB SSD 14.4 Inch Pixelsense Flow Multi Touch Display Platinum Surface Laptop #AI2-00001,https://www.ryanscomputers.com/microsoft-surface-laptop-studio-intel-core-i7-11370h-platinum-surface-laptop-ai2-00001, Core i7, 11th (Intel),"Tk 385,000 (Estimated)"
MSI Raider GE68 HX 13VG Intel Core i9 13950HX 32GB RAM 2TB SSD 16 Inch 4K UHD+ Display Core Black Gaming Laptop,https://www.ryanscomputers.com/msi-raider-ge68-hx-13vg-intel-core-i9-13950hx-16-inch-4k-uhd-plus-display-core-black-gaming-laptop, Core i9, 13th (Intel),"Tk 395,000 "
Apple MacBook Pro (2023) Apple M2 Max Chip 32GB RAM 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop,https://www.ryanscomputers.com/apple-macbook-pro-2023-apple-m2-max-14.2-inch-liquid-retina-xdr-display-space-gray-laptop, Apple M2, Not Applicable,"Tk 396,000 "
Apple MacBook Pro (2023) Apple M2 Max Chip 32GB RAM 1TB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop,https://www.ryanscomputers.com/apple-macbook-pro-2023-apple-m2-max-14.2-inch-liquid-retina-xdr-display-silver-laptop-mphk3ll-a, Apple M2, Not Applicable,"Tk 396,000 (Estimated)"
"Apple Macbook Pro (Late 2023) Apple M3 Pro 36GB RAM, 512GB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-pro-36gb-ram-512gb-ssd-16.2-inch-liquid-retina-xdr-display-space-black-laptop, Apple M3, Not Applicable,"Tk 399,000 (Estimated)"
MSI Stealth 16 Mercedes AMG A13VG Intel Core i9 13900H 32GB RAM 2TB SSD 16 Inch 4K UHD+ Display Selenite Gray Gaming Laptop,https://www.ryanscomputers.com/msi-stealth-16-mercedes-amg-a13vg-intel-core-i9-13900h-16-inch-4k-uhd-plus-oled-display-selenite-gray-gaming-laptop, Core i9, 13th (Intel),"Tk 399,900 "
"Apple Macbook Pro (Late 2023) Apple M3 Pro 36GB RAM, 1TB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-pro-36gb-ram-1tb-ssd-16.2-inch-liquid-retina-xdr-display-silver-laptop, Apple M3, Not Applicable,"Tk 415,000 (Estimated)"
"Apple MacBook Pro (Late 2023) Apple M3 Max 36GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Black Laptop #Z1AV001HY",https://www.ryanscomputers.com/apple-macbook-pro--late-2023--apple-m3-max-36gb-ram--1tb-ssd-14.2-inch-liquid-retina-xdr-display-space-black-laptop-z1av001hy, Apple M3, Not Applicable,"Tk 415,000 "
"Apple Macbook Pro (Late 2023) Apple M3 Pro 36GB, 512GB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-pro-36gb-512gb-ssd-16.2-inch-liquid-retina-xdr-display-silver-laptop, Apple M3, Not Applicable,"Tk 445,000 (Estimated)"
"Apple Macbook Pro (Late 2023) Apple M3 Max 36GB RAM, 1TB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-max-16.2-inch-liquid-retina-xdr-display-silver-laptop, Apple M3, Not Applicable,"Tk 445,000 (Estimated)"
"Apple Macbook Pro (Late 2023) Apple M3 Pro 36GB RAM, 1TB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-pro-36gb-ram-1tb-ssd-16.2-inch-liquid-retina-xdr-display-space-black-laptop, Apple M3, Not Applicable,"Tk 450,000 (Estimated)"
"Apple MacBook Pro (Late 2023) Apple M3 Max 36GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Black Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-max-36gb-ram-1tb-ssd-14.2-inch-liquid-retina-xdr-display-space-black-laptop, Apple M3, Not Applicable,"Tk 450,000 (Estimated)"
"Apple MacBook Pro (Late 2023) Apple M3 Max 36GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-max-36gb-ram-1tb-ssd-14.2-inch-liquid-retina-xdr-display-silver-laptop, Apple M3, Not Applicable,"Tk 450,000 (Estimated)"
"Apple Macbook Pro (Late 2023) Apple M3 Max 36GB, 1TB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-max-36gb-1tb-ssd-16.2-inch-liquid-retina-xdr-display-space-black-laptop, Apple M3, Not Applicable,"Tk 460,000 (Estimated)"
Apple MacBook Pro (2023) Apple M2 Max Chip 32GB RAM 1TB SSD 16.2 Inch Liquid Retina XDR Display Space Gray Laptop,https://www.ryanscomputers.com/apple-macbook-pro-2023-apple-m2-max-chip-16.2-inch-liquid-retina-xdr-display-space-gray-laptop, Apple M2, Not Applicable,"Tk 465,000 "
Apple MacBook Pro (Late 2021) Apple M1 Max Chip 64GB RAM 4TB SSD 16.2 Inch Liquid Retina XDR Display Space Gray Laptop #MK233LL/A,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-max-chip-4tb-ssd-space-gray-laptop, Apple M1, Not Applicable,"Tk 479,000 "
Apple Macbook Pro (Early 2023) Apple M2 Max Chip 32GB RAM 2TB SSD 16.2 Inch Liquid Retina XDR Display Space Gray Laptop,https://www.ryanscomputers.com/apple-macbook-pro-early-2023-apple-m2-max-16.2-inch-liquid-retina-xdr-space-gray-laptop, Apple M2, Not Applicable,"Tk 495,000 (Estimated)"
"Apple Macbook Pro (Late 2023) Apple M3 Max 48GB RAM, 1TB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-max-48gb-ram-1tb-ssd-16.2-inch-liquid-retina-xdr-display-silver-laptop, Apple M3, Not Applicable,"Tk 538,000 (Estimated)"
"Apple Macbook Pro (Late 2023) Apple M3 Max 48GB RAM, 1TB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-max-48gb-ram-1tb-ssd-16.2-inch-liquid-retina-xdr-display-space-black-laptop, Apple M3, Not Applicable,"Tk 540,000 (Estimated)"
Apple MacBook Pro (Early 2023) Apple M2 Max Chip 64GB RAM 4TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop,https://www.ryanscomputers.com/apple-macbook-pro-early-2023-apple-m2-max-64gb-ram-4tb-ssd-14.2-inch-liquid-retina-xdr-display-space-gray-laptop, Apple M2, Not Applicable,"Tk 640,000 "
MSI Titan GT77HX 13VI Intel Core i9 13980HX 64GB RAM 4TB SSD 17.3 Inch 4K UHD Display Core Black Gaming Laptop,https://www.ryanscomputers.com/msi-titan-gt77hx-13vi-13th-gen-intel-core-i9-13980hx-17.3-inch-core-black-gaming-laptop, Core i9, 13th (Intel),"Tk 699,900 "
"Apple Macbook Pro (Late 2023) Apple M3 Max 64GB RAM, 4TB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-max-64gb-ram-4tb-ssd-16.2-inch-liquid-retina-xdr-display-space-black-laptop, Apple M3, Not Applicable, 
"Apple Macbook Pro (Late 2023) Apple M3 Max 128GB RAM, 8TB SSD 16.2 Inch Liquid Retina XDR Display Space Black Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-max-128gb-ram-8tb-ssd-16.2-inch-liquid-retina-xdr-display-space-black-laptop, Apple M3, Not Applicable,"Tk 765,000 (Estimated)"
